,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Monthly/Total_Charges,TotalCharges/tenure,Churn
921,1.0,0,0.0,0.0,12,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.45,255.35,0.08008615625611905,21.279166666666665,0.0
922,1.0,0,1.0,0.0,16,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,75.4,1189.4,0.06339330755002523,74.3375,0.0
923,0.0,0,1.0,0.0,63,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,79.7,4786.15,0.016652215246074614,75.97063492063492,0.0
924,0.0,1,0.0,0.0,22,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,81.7,1820.9,0.04486792245592839,82.76818181818182,0.0
925,0.0,0,1.0,1.0,32,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,76.3,2404.15,0.031736788469937396,75.1296875,0.0
926,0.0,1,0.0,0.0,3,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,79.4,205.05,0.3872226286271641,68.35000000000001,1.0
927,0.0,0,0.0,0.0,13,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,81.15,952.3,0.08521474325317653,73.25384615384615,1.0
928,0.0,0,1.0,1.0,68,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,103.75,7039.45,0.014738367344039662,103.52132352941176,0.0
929,0.0,0,1.0,1.0,30,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,86.45,2538.05,0.034061582711136504,84.60166666666667,0.0
930,0.0,0,0.0,0.0,16,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.1,1212.85,0.06192027043739951,75.803125,0.0
931,1.0,0,0.0,0.0,33,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,80.6,2651.1,0.030402474444570178,80.33636363636363,0.0
932,1.0,0,1.0,0.0,72,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.3,1304.8,0.014791538933169835,18.12222222222222,0.0
933,0.0,1,0.0,0.0,4,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,84.6,360.1,0.23493474034990278,90.025,1.0
934,0.0,0,0.0,0.0,12,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,33.6,435.45,0.07716155700998967,36.2875,0.0
935,0.0,1,1.0,0.0,4,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,83.25,308.05,0.2702483363090407,77.0125,0.0
936,0.0,0,1.0,1.0,0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,80.85,0.0,inf,,0.0
937,0.0,0,0.0,0.0,6,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,79.05,434.5,0.1819332566168009,72.41666666666667,1.0
938,0.0,0,1.0,0.0,65,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,108.05,7118.9,0.015177906699068676,109.52153846153846,0.0
939,0.0,0,0.0,0.0,15,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,19.9,320.45,0.06210017163364019,21.363333333333333,0.0
940,0.0,0,0.0,1.0,24,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,21.05,531.55,0.03960116640015051,22.147916666666664,0.0
941,0.0,0,0.0,1.0,13,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.15,382.2,0.07888540031397175,29.4,0.0
942,1.0,0,0.0,0.0,24,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,79.85,2001.0,0.03990504747626187,83.375,0.0
943,0.0,0,1.0,0.0,72,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,65.5,4919.7,0.013313819948370836,68.32916666666667,0.0
944,0.0,0,1.0,1.0,54,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,104.1,5645.8,0.018438485245669347,104.55185185185185,0.0
945,0.0,0,0.0,0.0,3,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.4,215.8,0.3447636700648749,71.93333333333334,1.0
946,1.0,0,1.0,1.0,4,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,20.5,77.6,0.26417525773195877,19.4,0.0
947,0.0,1,1.0,1.0,32,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,91.35,2896.55,0.0315375187723326,90.5171875,0.0
948,1.0,1,0.0,0.0,35,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,99.05,3395.8,0.029168384474939628,97.02285714285715,1.0
949,1.0,0,1.0,1.0,35,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,20.5,759.35,0.026996773556331073,21.695714285714285,0.0
950,1.0,1,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.95,85.15,0.5278919553728714,42.575,1.0
951,0.0,0,0.0,0.0,8,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,75.6,535.55,0.1411632900756232,66.94375,0.0
952,1.0,0,0.0,0.0,22,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,55.1,1253.15,0.04396919762199258,56.96136363636364,0.0
953,0.0,0,0.0,0.0,15,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,58.95,955.15,0.06171805475579752,63.67666666666666,0.0
954,1.0,0,0.0,0.0,22,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,95.1,2162.6,0.04397484509386849,98.3,0.0
955,1.0,0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.7,44.7,1.0,44.7,1.0
956,0.0,0,1.0,1.0,71,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,25.45,1813.35,0.01403479747428792,25.54014084507042,0.0
957,1.0,0,0.0,0.0,4,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,56.75,245.15,0.23149092392412807,61.2875,0.0
958,1.0,0,0.0,0.0,25,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,81.75,2028.8,0.04029475552050473,81.152,0.0
959,0.0,0,1.0,1.0,32,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,86.1,2723.75,0.03161083065626434,85.1171875,0.0
960,1.0,1,1.0,0.0,7,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,220.45,0.13517804490814245,31.49285714285714,0.0
961,1.0,0,0.0,0.0,17,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,20.5,365.8,0.056041552761071624,21.51764705882353,0.0
962,1.0,1,1.0,0.0,8,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,60.9,551.95,0.11033608116677233,68.99375,0.0
963,0.0,1,0.0,0.0,56,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,73.25,4054.2,0.01806768289674905,72.39642857142857,0.0
964,1.0,0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,45.7,45.7,1.0,45.7,1.0
965,1.0,1,0.0,0.0,8,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,100.3,832.35,0.12050219258725295,104.04375,1.0
966,1.0,0,0.0,0.0,7,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,19.25,112.3,0.1714158504007124,16.04285714285714,1.0
967,1.0,0,0.0,1.0,3,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.85,60.65,0.3437757625721352,20.216666666666665,0.0
968,0.0,0,0.0,0.0,71,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,77.35,5550.1,0.01393668582548062,78.17042253521127,0.0
969,0.0,0,0.0,0.0,2,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,96.0,174.8,0.5491990846681922,87.4,1.0
970,0.0,0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,90.55,90.55,1.0,90.55,1.0
971,1.0,0,1.0,0.0,49,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,93.85,4733.1,0.019828442247153025,96.59387755102041,0.0
972,1.0,0,0.0,0.0,58,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,70.1,4048.95,0.01731313056471431,69.80948275862069,0.0
973,1.0,1,1.0,0.0,44,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,30.35,1359.7,0.022321100242700596,30.902272727272727,1.0
974,0.0,0,1.0,1.0,59,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,75.95,4542.35,0.016720420046892028,76.98898305084747,0.0
975,1.0,0,0.0,0.0,71,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,108.05,7532.15,0.014345173688787398,106.08661971830985,1.0
976,1.0,0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,69.9,69.9,1.0,69.9,1.0
977,0.0,0,0.0,0.0,11,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,75.25,888.65,0.08467900748326113,80.78636363636363,0.0
978,1.0,1,1.0,0.0,62,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,103.75,6383.35,0.016253221270962737,102.95725806451614,1.0
979,0.0,0,1.0,1.0,35,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,54.95,1916.0,0.028679540709812112,54.74285714285714,0.0
980,0.0,0,0.0,0.0,20,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,19.5,413.0,0.04721549636803874,20.65,0.0
981,1.0,0,1.0,1.0,40,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.6,808.95,0.024228938747759443,20.223750000000003,0.0
982,0.0,0,0.0,0.0,39,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,47.85,1886.4,0.025365776081424936,48.369230769230775,0.0
983,1.0,0,0.0,0.0,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,86.6,86.6,1.0,86.6,1.0
984,0.0,0,1.0,1.0,72,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,23.75,1679.25,0.01414321869882388,23.322916666666668,0.0
985,0.0,1,1.0,0.0,33,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.6,2656.5,0.030340673818934686,80.5,1.0
986,0.0,0,0.0,0.0,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8,540.95,0.08096866623532673,45.07916666666667,0.0
987,1.0,0,0.0,0.0,1,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,19.75,19.75,1.0,19.75,0.0
988,1.0,0,0.0,1.0,27,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,19.15,537.35,0.035637852423932255,19.901851851851852,0.0
989,1.0,0,1.0,1.0,34,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,19.6,678.8,0.02887448438420743,19.96470588235294,0.0
990,0.0,0,1.0,0.0,56,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,80.3,4513.65,0.01779047998847939,80.60089285714285,0.0
991,0.0,0,0.0,0.0,58,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,24.35,1423.85,0.01710152052533624,24.54913793103448,0.0
992,0.0,0,1.0,1.0,22,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,25.25,555.4,0.045462729564278,25.245454545454546,0.0
993,0.0,0,1.0,1.0,10,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,26.1,225.55,0.11571713589004655,22.555,0.0
994,1.0,0,0.0,0.0,13,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,20.0,268.45,0.07450176941702366,20.65,0.0
995,0.0,0,0.0,0.0,35,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,85.3,2917.5,0.029237360754070265,83.35714285714286,1.0
996,0.0,0,0.0,0.0,34,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.0,2416.1,0.02897231074872729,71.06176470588235,1.0
997,0.0,1,0.0,0.0,4,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,94.3,424.45,0.22216986688655907,106.1125,1.0
998,1.0,0,1.0,0.0,72,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,20.7,1492.1,0.013873064807988741,20.72361111111111,0.0
999,1.0,0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,70.3,132.4,0.5309667673716012,66.2,0.0
1000,0.0,0,0.0,0.0,7,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,95.35,660.9,0.1442729611136329,94.41428571428571,1.0
1001,1.0,1,1.0,0.0,27,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,75.5,1893.95,0.03986377676285013,70.1462962962963,1.0
1002,1.0,0,1.0,1.0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,69.55,284.9,0.24412074412074414,71.225,0.0
1003,0.0,0,0.0,0.0,37,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.85,784.25,0.025310806503028374,21.195945945945947,0.0
1004,1.0,0,0.0,0.0,21,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.0,417.7,0.04788125448886761,19.89047619047619,0.0
1005,0.0,1,1.0,0.0,53,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,95.85,5016.25,0.019107899327186643,94.64622641509433,0.0
1006,0.0,0,0.0,0.0,18,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,90.1,1612.75,0.055867307394202446,89.59722222222223,1.0
1007,0.0,0,0.0,0.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,68.95,119.75,0.5757828810020877,59.875,1.0
1008,1.0,0,1.0,1.0,32,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,99.55,3204.65,0.031064234783829747,100.1453125,1.0
1009,1.0,1,1.0,0.0,23,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,20.75,485.2,0.04276586974443528,21.09565217391304,0.0
1010,1.0,0,0.0,0.0,3,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,50.15,160.85,0.31178116257382654,53.61666666666667,0.0
1011,0.0,0,1.0,1.0,71,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,3.0,58.65,4145.25,0.014148724443640312,58.38380281690141,0.0
1012,1.0,0,0.0,0.0,9,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,95.9,827.45,0.1158982415855943,91.9388888888889,0.0
1013,0.0,0,0.0,0.0,1,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,49.5,49.5,1.0,49.5,0.0
1014,1.0,0,1.0,1.0,18,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,57.45,990.85,0.057980521774234246,55.047222222222224,1.0
1015,1.0,0,1.0,1.0,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,53.65,696.35,0.07704458964601134,58.02916666666667,1.0
1016,1.0,0,1.0,0.0,71,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,3.0,80.1,5585.4,0.014340960360941025,78.66760563380281,0.0
1017,0.0,0,0.0,0.0,64,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,24.4,1601.2,0.015238571071696226,25.01875,0.0
1018,1.0,0,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,40.05,162.45,0.24653739612188366,40.6125,0.0
1019,0.0,0,0.0,0.0,23,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,19.5,470.2,0.04147171416418546,20.443478260869565,0.0
1020,0.0,0,1.0,1.0,39,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.05,2066.0,0.02470958373668925,52.97435897435897,0.0
1021,1.0,0,1.0,0.0,28,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,54.35,1426.45,0.03810158084755862,50.94464285714286,0.0
1022,0.0,1,0.0,0.0,5,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,84.7,392.5,0.21579617834394904,78.5,0.0
1023,0.0,1,1.0,0.0,45,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,86.1,3861.45,0.02229732354426446,85.81,0.0
1024,1.0,0,0.0,0.0,37,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,70.35,2552.9,0.027556896078969013,68.9972972972973,0.0
1025,0.0,1,1.0,0.0,60,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,110.0,6668.35,0.016495834801712565,111.13916666666667,0.0
1026,1.0,1,0.0,0.0,8,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,100.6,819.4,0.12277276055650475,102.425,1.0
1027,0.0,0,0.0,0.0,47,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,94.9,4615.25,0.020562266399436653,98.19680851063829,0.0
1028,1.0,0,1.0,1.0,26,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,83.75,2070.6,0.04044721336810587,79.63846153846154,1.0
1029,0.0,1,1.0,1.0,3,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,88.3,273.75,0.3225570776255708,91.25,1.0
1030,0.0,0,1.0,1.0,50,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69.75,3557.7,0.01960536301543132,71.154,0.0
1031,1.0,0,1.0,1.0,27,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,71.6,1957.1,0.036584742731592665,72.48518518518519,0.0
1032,0.0,1,0.0,0.0,8,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,92.1,729.95,0.12617302554969517,91.24375,1.0
1033,0.0,0,1.0,0.0,62,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,23.65,1416.75,0.01669313569790012,22.850806451612904,0.0
1034,0.0,0,1.0,0.0,71,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,81.85,5924.4,0.013815745054351495,83.44225352112676,0.0
1035,1.0,0,0.0,0.0,66,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,25.1,1697.7,0.014784708723567179,25.722727272727273,0.0
1036,1.0,0,1.0,1.0,68,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,114.7,7849.85,0.014611744173455543,115.43897058823529,0.0
1037,0.0,0,0.0,0.0,13,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,49.15,649.4,0.075685247921158,49.95384615384615,0.0
1038,1.0,0,1.0,0.0,56,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,80.9,4557.5,0.017750959956116294,81.38392857142857,0.0
1039,1.0,0,1.0,0.0,38,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,79.45,3013.05,0.026368629793730603,79.29078947368421,1.0
1040,1.0,1,0.0,0.0,14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,90.45,1266.1,0.07143985467182688,90.43571428571428,1.0
1041,0.0,0,0.0,1.0,16,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19.3,360.35,0.05355903982239489,22.521875,0.0
1042,0.0,0,1.0,1.0,14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.2,1046.5,0.06708074534161491,74.75,0.0
1043,1.0,0,1.0,1.0,32,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69.75,2347.9,0.02970739810043017,73.371875,1.0
1044,0.0,0,0.0,0.0,8,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,54.25,447.75,0.12116136236739251,55.96875,0.0
1045,0.0,0,1.0,1.0,43,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,99.3,4209.95,0.023586978467677763,97.90581395348836,0.0
1046,0.0,0,0.0,0.0,52,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,74.0,3877.65,0.01908372338916612,74.57019230769231,0.0
1047,1.0,0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,50.25,152.3,0.329940906106369,50.76666666666667,0.0
1048,1.0,0,0.0,0.0,29,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,19.8,572.2,0.03460328556448794,19.731034482758623,0.0
1049,0.0,0,0.0,0.0,1,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,19.65,19.65,1.0,19.65,1.0
1050,1.0,1,0.0,0.0,12,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,43.65,526.95,0.08283518360375747,43.9125,1.0
1051,0.0,0,1.0,1.0,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,35.5,552.7,0.06423014293468428,34.54375,0.0
1052,0.0,0,0.0,0.0,40,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,80.75,3208.65,0.025166347217677215,80.21625,0.0
1053,0.0,0,0.0,0.0,5,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,39.5,210.75,0.1874258600237248,42.15,1.0
1054,1.0,0,1.0,0.0,40,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,97.1,3706.95,0.026194040923130876,92.67375,1.0
1055,0.0,0,0.0,0.0,36,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,19.55,620.75,0.03149416028997181,17.243055555555557,0.0
1056,0.0,0,0.0,0.0,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,80.0,412.5,0.19393939393939394,82.5,1.0
1057,0.0,0,0.0,0.0,10,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,84.7,832.05,0.10179676702121268,83.205,1.0
1058,1.0,0,1.0,1.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,89.55,185.55,0.48261924009700885,92.775,1.0
1059,1.0,0,0.0,0.0,23,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,90.6,1943.2,0.046624125154384514,84.48695652173913,1.0
1060,1.0,0,1.0,1.0,26,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,20.05,505.9,0.039632338406799764,19.457692307692305,0.0
1061,0.0,1,1.0,0.0,72,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,112.4,8046.85,0.013968198736151414,111.76180555555555,0.0
1062,0.0,0,1.0,0.0,34,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,50.2,1815.3,0.027653831322646396,53.391176470588235,0.0
1063,1.0,0,0.0,0.0,10,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,62.25,612.95,0.10155803899176115,61.295,0.0
1064,0.0,0,0.0,0.0,14,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,55.7,795.15,0.0700496761617305,56.79642857142857,0.0
1065,0.0,0,0.0,0.0,23,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,90.05,2169.8,0.041501520877500225,94.33913043478262,1.0
1066,1.0,0,1.0,0.0,47,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.65,973.1,0.020193196999280648,20.70425531914894,0.0
